-104/25,0,2,0,1,-1,-7,-3,1,-8,-8,2,-2,0,-6,6,-12,0,8,16,-12,-5,8,4,9,6
34/33,1,0,-3,-5,-2,1,-8,1,6,2,8,-5,1,12,7,1,10,8,4,6,-7,6,-11,10,-3
9/8,0,-3,-3,1,0,-6,3,-2,0,-5,-5,-2,0,7,0,4,-4,13,-12,-8,-13,10,-3,6,14
101/89,0,2,2,1,-1,-5,-3,1,-4,6,-4,-11,8,2,-6,3,-7,-7,-12,-12,-14,0,0,-8,-13
-20/27,0,0,0,1,4,-6,5,-2,6,10,-5,10,-3,-12,2,5,1,-6,-10,4,-1,-8,12,-1,2
-47/18,0,0,4,-5,0,2,-3,1,4,0,6,-7,0,4,-8,6,7,0,5,6,14,13,12,-14,-10
-41/14,0,-2,4,-5,-5,4,-3,1,6,-3,8,-2,-4,4,1,6,10,-7,4,4,8,-10,0,12,-2
-41/12,0,0,3,3,-2,0,5,-2,6,0,-7,-8,-4,-10,-8,-3,-9,-8,-8,9,2,-15,4,6,10
8/47,0,2,2,3,6,2,5,-2,6,2,4,5,2,4,3,-12,0,1,3,-9,-10,15,15,-1,-18
-100/83,0,2,0,1,0,-6,3,1,2,-2,1,-6,2,-10,8,-11,6,10,2,-15,-5,-8,-16,-1,12
-93/79,0,0,-2,1,-2,4,1,-2,-6,-5,-10,10,-1,-6,0,-2,6,-1,2,-2,7,-8,-13,-6,14
-97/83,0,2,0,1,-3,-5,-5,1,-8,-5,10,10,7,-6,-6,1,8,-2,0,-4,14,8,-16,18,8
-97/81,0,0,0,1,2,4,2,-2,-3,0,-8,10,2,7,10,-10,11,2,-14,15,-13,-8,0,-6,8
-97/79,0,-2,3,-5,-5,6,-6,1,3,2,10,-7,-6,4,11,-3,6,5,5,11,6,-8,4,18,8
37/28,0,2,1,-5,0,6,-3,1,1,0,-4,-11,0,4,-7,9,-1,8,2,0,7,11,-4,-14,-2
-77/41,0,-2,2,1,0,6,-5,1,-4,-2,-1,11,6,-6,12,-6,0,13,4,-4,2,-8,7,-2,13
-28/53,0,2,1,1,-2,4,2,-2,-9,2,1,2,6,1,7,5,4,8,-12,-15,-5,-1,9,-12,-4
-17/28,0,2,0,-5,6,4,-8,1,-3,-5,4,-1,-5,-1,-6,-10,-9,-10,-11,6,-13,-14,1,10,14
-31/53,0,2,-3,0,6,-5,-1,-2,1,-5,-10,-2,0,2,1,5,-11,-10,2,8,0,-6,-15,-6,2
-17/27,0,0,1,3,-5,-1,-8,1,-3,2,3,6,10,-10,3,3,-1,4,-2,-1,7,-10,-9,-15,-12
-29/31,0,2,0,1,0,0,-3,1,-3,-10,2,10,-9,-4,10,-4,-1,-5,8,9,-13,-7,3,6,12
10/81,1,0,0,1,0,6,-5,1,-4,-5,-7,-8,-1,-2,8,6,-4,4,-4,2,14,-5,-16,-1,-2
1/86,0,-2,0,-5,4,-5,4,1,-9,0,-1,-10,-1,-12,0,-2,10,-8,6,3,-1,-9,-4,1,17
-61/34,0,-2,4,-5,4,6,-2,0,3,4,-8,-2,-6,4,-10,-10,0,-13,-8,-4,-10,1,6,0,-3
-59/33,0,0,0,-5,-2,6,-3,1,-3,6,8,-11,-2,-10,0,1,-12,13,5,0,6,-16,14,6,-12
-53/33,0,0,2,1,-2,4,-6,-2,-4,2,-1,-8,-7,-6,1,-10,10,-7,-4,6,-7,4,-3,-15,13
-11/42,0,0,2,-5,0,-5,2,1,-4,-5,1,-7,-4,7,0,-3,0,8,-2,12,-6,4,0,-7,2
-44/51,0,0,4,1,0,-5,-2,0,-3,-1,-10,10,-6,8,0,-9,10,2,14,14,-13,-14,0,10,-2
-88/95,0,2,0,1,0,-5,5,-2,-3,-10,10,-11,8,4,12,6,-5,10,5,8,6,-9,6,8,17
-41/79,0,2,4,-5,4,4,-3,1,1,4,-1,2,-4,-12,6,6,-1,4,-8,-4,-2,-8,3,-10,8
-41/78,0,0,2,0,-2,-2,4,1,-8,4,3,7,-4,-9,-3,-2,-4,0,12,5,7,-4,-3,10,2
-39/79,0,0,2,-5,0,-7,5,1,-8,2,-5,10,0,0,-8,-2,0,13,-3,12,7,-8,6,-6,18
-39/76,0,0,0,-5,2,-7,-1,-2,-3,6,-9,7,0,5,4,-6,6,8,0,-12,7,6,-3,3,-12
-10/21,-1,0,0,-5,6,0,-5,-2,-3,2,2,5,12,4,-1,11,6,-1,-12,-4,-8,6,-3,-17,11
-39/83,0,0,2,-5,6,-7,5,1,1,-5,2,-2,-7,-1,-8,-14,-5,10,8,11,-4,-12,-16,10,-14
-41/76,0,2,2,1,0,2,2,-2,0,0,8,6,-4,-6,-11,6,1,-10,2,0,4,1,-16,-13,13
-32/77,0,-2,2,-5,-2,-6,-3,1,-9,0,-6,2,-1,4,-8,-12,-9,5,4,12,-13,8,-10,-15,12
-36/79,0,-3,0,3,-3,1,-5,-2,-3,3,2,-2,-6,10,10,3,0,5,-11,-15,-10,-8,15,2,10
41/13,0,-2,3,0,-3,-2,5,1,1,0,-9,-1,-4,1,8,1,4,-11,8,6,-14,-8,-9,-13,14
53/9,0,0,2,1,-5,1,-3,1,3,6,1,-5,2,-4,13,-10,0,-2,-8,-13,11,-4,12,0,5
24/5,0,0,0,1,4,2,5,0,4,0,3,11,0,-2,-2,-4,0,-6,12,3,14,5,6,-1,2
-45/44,0,-3,0,1,-2,-5,-3,1,3,-8,10,-7,7,-2,-6,-7,5,-6,-10,-12,-10,-15,-6,-6,-7
-41/44,0,-2,0,-5,-2,2,4,1,-3,-4,-10,-5,-4,4,0,-12,-10,1,16,0,11,4,-7,-15,2
-17/21,0,0,-3,-5,2,-6,-8,0,-4,9,3,-2,-9,5,-6,-11,-2,-1,4,-9,2,0,14,12,2
10/77,1,-2,0,-5,-2,1,2,-2,3,0,3,-6,-9,-6,-11,-6,0,-12,12,-12,-10,-1,3,-17,-13
16/75,0,0,0,1,-2,6,6,-2,6,-10,6,-5,0,-2,8,2,0,-11,-12,12,-13,4,-16,-12,12
-83/38,0,-2,2,-5,-5,-5,-4,-2,-9,2,-4,-6,-6,12,-1,-6,0,-12,4,0,14,-15,0,0,-1
-41/20,0,-2,0,1,-3,-1,-4,1,2,4,0,-7,-4,-1,12,6,-1,10,10,-3,7,6,2,-12,12
-20/11,0,-2,0,1,-2,2,-4,1,-8,3,2,-2,4,-4,7,1,-7,1,14,-12,-10,-8,2,-14,-6
-65/51,0,0,0,1,0,-7,-2,-2,6,4,-1,6,-6,12,11,-10,6,1,8,-3,-16,12,14,6,7
-33/26,0,0,2,1,0,-2,-6,-2,1,4,10,-2,0,8,-6,5,0,-3,-8,6,4,-11,-3,6,8
-30/59,-1,0,0,-5,0,-5,-4,1,-8,0,1,10,-6,-4,0,1,10,-2,-10,9,12,-4,4,-6,10
-51/44,0,0,4,1,-2,-5,-8,0,4,3,-1,6,-3,6,0,1,10,-5,-12,4,-8,-16,14,-10,3
-103/89,0,2,-3,1,4,-6,-3,-2,-9,0,10,-2,-6,1,-10,-2,-14,1,-12,0,11,-4,12,-8,-2
-101/89,0,-2,0,-5,0,-5,-3,0,-8,6,-6,10,8,4,8,-12,0,10,-14,3,-14,-10,16,-8,5
-79/88,0,-2,2,3,-2,-1,-6,-2,4,-5,-1,-10,12,-4,0,-2,7,6,2,-1,-13,4,12,6,-14
-76/89,0,2,0,3,-5,6,5,1,6,7,10,11,-5,-9,1,-2,-7,1,-13,-15,4,2,14,-8,-6
-73/89,0,2,3,-5,-3,-5,2,1,-3,6,-9,-2,0,4,-8,-4,-9,-6,0,4,-11,-16,3,-8,9
-10/13,-1,-2,0,3,2,-2,5,1,-3,-8,-10,-7,2,1,8,-10,-9,6,8,-9,2,-14,9,12,17
-13/71,0,2,-2,0,-3,-7,1,-2,-3,0,-6,6,-1,-2,0,-2,0,-6,-3,4,-2,-6,-3,1,5
-9/35,0,0,0,-5,-5,6,-3,-2,-3,9,-8,5,-7,7,0,-2,0,5,-14,-3,11,0,-16,8,14
-13/61,0,-2,2,3,4,-7,2,-2,-6,6,-9,8,7,8,0,-7,8,-4,-8,-15,10,-8,2,-13,-6
-19/66,0,0,0,3,-2,6,4,1,4,2,3,10,-6,8,-8,-4,-9,-7,11,-3,14,5,4,12,-7
43/70,0,2,0,-5,0,-6,-3,1,-4,-4,8,-2,-3,-1,-6,-3,-1,5,-14,8,-4,-1,-1,12,10
37/69,0,0,-3,-5,4,-6,2,-2,0,-4,1,-11,0,-1,-6,0,6,-6,8,-4,7,-11,2,-3,-6
1/40,0,2,0,3,0,2,2,-2,-9,-5,2,-7,12,-7,4,-14,-9,1,-6,13,14,0,2,-14,-7
6/83,1,0,3,0,-5,-1,2,1,3,9,10,10,1,-2,-6,-11,-11,6,-14,7,-4,-4,-16,-9,3
81/10,0,0,0,1,4,6,2,-2,-3,4,-5,-10,-5,8,0,-10,-14,2,2,2,7,8,-10,-8,3
80/11,0,2,0,1,-2,6,5,1,-3,-7,-9,2,-1,-10,-7,1,0,4,4,-6,-10,15,4,18,-10
5/99,0,0,0,-5,-2,6,-3,1,0,-1,6,-2,-7,8,2,-9,-3,-5,11,16,-8,-11,8,6,-3
1/16,0,2,0,-5,0,-1,3,1,-3,7,-6,10,-6,6,-7,6,0,-10,4,15,-7,-5,3,-9,14
2/95,-1,2,0,-5,4,6,1,-2,-6,6,2,5,-6,2,4,1,8,6,1,0,-14,-12,-3,-6,8
3/95,0,0,0,1,-1,-5,-6,-2,-3,-2,8,-5,6,1,-7,3,4,-1,-5,13,7,-16,2,6,2
5/96,0,0,0,0,-1,2,-6,1,3,6,3,-8,2,-2,-4,-4,7,4,5,-4,-13,-8,-16,6,8
2/49,1,-2,-3,-5,4,-5,3,-2,-6,5,2,-1,-1,1,2,-4,-4,-2,8,-1,11,10,4,-7,-2
3/46,0,0,3,1,4,-6,-3,-2,0,6,-7,-7,-6,-6,0,-2,10,5,11,-15,-13,4,10,0,-12
-47/51,0,0,2,0,0,-5,-2,-2,-3,6,-2,-1,-3,8,-8,11,2,-5,-2,4,-7,5,12,0,8
-97/99,0,0,-2,0,-2,-1,-3,1,-9,-2,-1,-2,6,-10,6,6,-2,-3,8,4,8,11,2,-8,8
-29/33,0,0,-3,-5,-2,6,6,1,0,-10,2,6,-3,4,8,2,-7,2,-8,15,4,1,3,6,-12
-89/95,0,-2,0,-5,-2,6,2,-2,-3,6,-6,-1,-1,-7,12,-4,11,1,11,-4,-4,-15,4,-13,-1
-83/97,0,2,0,1,-2,2,2,1,3,-5,10,6,-4,-12,-6,4,0,-8,-6,3,7,-8,0,-14,4
-89/98,0,-2,3,-5,-5,-5,4,1,1,9,2,-8,-6,-9,1,-2,-9,-7,-2,16,0,11,3,-13,8
-47/50,0,-2,0,1,4,-5,-3,1,-8,-3,-1,-7,0,0,-8,-6,-4,10,-10,13,14,9,-3,-7,8
-92/27,0,0,1,0,0,6,4,-2,-7,-5,1,-11,-4,4,8,6,-7,4,2,-2,-13,-11,-8,6,-14
1/32,0,-2,3,1,6,4,-3,-2,6,10,2,-7,8,-3,0,-7,-12,-5,2,8,-5,8,5,0,9
11/75,0,0,0,-5,0,-5,-3,1,-8,4,-1,10,6,10,8,-2,6,6,6,8,14,-4,15,18,-13
-62/5,1,-2,0,3,-2,4,-3,1,2,-4,-10,-3,-5,-2,0,-4,8,5,12,13,2,8,16,2,-6
19/29,0,-2,0,-5,0,0,2,1,3,-6,6,-6,-5,-7,-8,11,-2,6,12,-12,-13,-4,-1,-1,-2
42/59,-1,0,0,1,4,-6,4,1,-3,9,8,-8,6,12,-6,9,10,6,12,-9,-13,-15,12,-1,-2
41/60,0,0,0,-5,2,2,2,0,-8,-4,-9,-2,-4,-4,8,4,2,-11,2,-15,-14,0,0,-8,0
-64/9,0,0,1,3,6,1,-3,-2,-8,0,8,-10,-7,-12,11,-10,4,-11,12,8,-16,13,4,18,17
-29/40,0,2,0,-5,6,2,5,-2,-3,-10,-1,-2,-4,0,-11,6,6,13,12,-9,12,10,8,0,-10
-29/39,0,0,2,-5,0,-2,4,1,4,-10,-1,-8,0,-6,-2,4,2,-12,3,10,-8,-14,-16,-12,5
71/8,0,2,-3,0,-1,-5,5,1,2,-1,-5,-3,-6,-4,-7,6,-9,2,-10,-12,-4,8,-16,6,12
-101/78,0,0,-2,-5,0,-2,6,1,-4,-5,0,-2,2,-6,0,-11,6,5,10,13,7,-7,-5,-15,-9
-49/36,0,0,0,1,-1,6,4,1,-8,6,0,-8,-6,8,1,-10,6,2,-10,0,-11,-10,-4,10,13
-18/13,-1,0,2,-5,-1,-2,-3,-2,3,-5,2,-5,0,6,-8,3,4,13,12,-2,-16,-15,2,-15,12
-49/37,0,-2,-3,1,4,-5,6,-2,6,-5,-4,-8,-7,-6,11,5,-2,8,14,0,4,9,3,12,-18
95/51,0,0,0,1,-5,-1,-2,1,-9,5,-4,-7,-4,7,-8,-11,-7,-5,8,4,1,-7,10,3,-18
-6/83,-1,0,3,1,6,-5,2,-2,-6,4,-9,-11,0,4,8,4,4,-2,10,-15,11,11,-16,-6,11
38/13,-1,-2,2,-5,0,-2,3,1,6,2,-1,-7,6,-10,0,9,6,-6,-4,4,-2,4,16,6,-12
31/67,0,2,3,1,0,-1,2,1,-9,-8,-10,-7,4,8,-6,-10,-13,-13,0,-8,-6,-1,-4,9,-3
30/71,1,0,0,1,2,-5,-1,-2,-3,0,-2,11,-6,-2,1,-4,-4,-5,-12,4,-13,8,4,10,13
62/7,1,-2,0,-5,-5,6,-3,-2,-4,9,-10,-6,3,9,-3,-10,-4,4,16,3,2,-8,16,0,8
31/11,0,-2,4,1,-2,-5,-4,1,3,4,-10,5,-6,4,6,-6,10,2,8,-7,-7,-12,-10,8,14
-11/73,0,2,3,0,0,2,-3,-2,-8,6,1,10,-3,0,12,6,-1,0,-10,14,-6,-16,3,-4,1
-33/97,0,0,0,-5,0,2,-1,1,-8,-5,0,-2,1,4,0,-2,0,0,11,6,10,-8,2,-3,4
-17/47,0,-2,2,-5,0,-6,-8,1,2,7,-4,10,-5,7,3,7,-13,-5,5,-15,-2,-16,9,10,3
-5/34,0,2,0,-5,2,2,-2,1,6,0,10,2,-4,5,-1,6,6,10,9,-4,-13,5,10,-10,9
-6/23,-1,0,2,-5,4,0,3,1,0,4,-2,10,-6,-3,-8,-11,0,13,-8,13,-6,-6,-4,-10,2
-48/43,0,0,2,0,-3,2,-5,-2,-6,0,-9,6,-6,-12,-8,-4,5,-5,-12,3,7,-8,2,-14,17
50/29,1,2,0,0,-3,-5,1,1,-6,-6,6,-2,-4,8,8,2,0,-3,-12,7,14,8,-11,-17,-12
18/11,-1,0,0,0,-2,-5,2,1,6,0,-9,-2,-3,1,0,-2,0,-1,4,-3,10,8,3,12,-2
49/15,0,0,0,1,-3,-5,4,1,4,4,-9,5,1,4,0,6,0,-3,-4,-12,-1,-7,-4,0,3
47/19,0,-2,0,0,6,2,5,-2,-8,-2,-5,-7,0,8,-8,-9,0,2,8,3,11,-15,0,12,2
21/11,0,0,0,1,-2,-1,2,-2,0,2,4,-8,4,-2,11,-4,0,13,10,-5,-2,-4,-12,-13,12
3/56,0,0,0,-5,-2,-5,-3,1,-8,9,0,-1,-2,6,-11,-3,4,-11,0,0,-2,13,14,-17,-5
2/27,-1,0,2,-5,4,0,1,1,1,0,0,-7,0,8,8,-14,-9,1,-3,6,6,-16,16,-6,17
37/2,0,-2,4,0,-1,6,-1,1,3,-2,3,-11,-9,4,-8,-2,0,-10,8,5,-2,-14,12,10,8
58,1,2,-2,1,-2,-6,1,0,1,-10,-9,-2,-6,9,7,-7,4,-6,-8,-1,-13,-14,-3,-16,-6
-52/61,0,-2,3,-5,2,-7,2,1,6,-7,-8,-8,-7,8,-7,2,13,-4,5,0,-14,11,-4,-7,6
-53/61,0,2,0,1,-3,2,-1,0,-8,0,-1,-11,-3,4,1,-10,5,-4,8,5,-6,-14,0,18,-12
25/8,0,-2,0,-5,6,-5,4,1,2,3,2,-2,-9,6,6,-4,7,4,12,10,-10,6,-8,-10,13
78/23,1,0,0,-5,-5,-7,-3,-2,0,4,-4,-2,2,4,13,6,-4,10,4,6,-13,2,0,8,0
20/7,0,-2,0,-5,2,2,5,-2,-6,6,-7,-11,-6,4,0,6,6,1,-11,4,-2,-16,0,2,14
74/25,1,-2,0,0,6,-5,2,1,4,-2,-4,-11,12,9,-6,-2,-11,-10,12,8,-10,-16,-4,9,-14
50/41,1,2,0,1,0,6,6,1,-3,0,-5,-1,6,-6,0,-10,-14,6,-10,3,-8,11,3,-15,-6
27/46,0,0,-3,-5,0,0,5,0,0,-4,-1,-2,-4,4,4,-12,0,2,4,-9,1,6,4,6,2
67/101,0,-2,2,1,2,-5,4,1,6,4,-1,-10,10,-10,0,6,5,-7,-5,-9,-9,10,4,-10,-3
71/100,0,-2,0,-5,4,-5,1,1,2,4,10,10,-4,4,-1,11,0,0,-14,-12,-2,-4,-3,12,-18
70/97,-1,2,0,1,0,1,2,1,4,6,-6,-3,8,-2,8,-14,-11,-1,-3,14,7,12,2,18,4
17/25,0,-2,0,1,-1,-1,-8,1,-4,5,1,2,-7,7,-6,-10,-4,13,8,3,11,11,-6,6,3
23/34,0,-2,-2,-5,-5,4,-2,1,-7,6,10,-2,7,8,-6,-6,-4,13,-2,-9,-14,-16,-3,8,-7
67/99,0,0,-2,-5,-2,2,-5,1,-8,-5,6,-5,6,-4,-1,-6,6,13,-5,-8,0,6,12,-14,-12
60/101,0,0,0,1,0,-6,-3,-2,-4,-2,1,-1,-6,-1,3,1,0,10,14,-1,12,-14,3,-8,-6
-4/63,0,0,2,-5,4,0,5,1,-6,-4,-9,-10,-1,-6,-6,6,4,5,12,7,2,-11,-7,-3,-4
5/31,0,-2,0,-5,-2,2,-3,1,-3,-5,2,-6,6,-3,13,9,8,-2,8,0,6,0,-3,-15,-10
11/64,0,-2,1,-5,0,0,-1,-2,3,-8,-8,-5,-4,8,4,-3,-14,13,-12,-15,2,6,12,0,-2
10/59,-1,-2,0,0,0,6,2,1,-4,10,2,-11,0,-4,10,-4,10,-13,-2,-5,-6,12,6,1,12
7/60,0,0,0,1,0,-1,2,1,1,-10,3,10,8,12,-6,-3,0,-12,4,-15,4,-1,-3,12,2
70/27,1,0,0,1,-2,-5,1,1,2,2,-4,-6,-5,-6,4,-12,-9,2,8,-3,-13,4,0,0,8
71/24,0,0,1,-5,0,2,5,1,6,0,3,5,8,4,2,-2,-14,-11,4,-12,11,4,4,-6,-6
67/26,0,-2,2,-5,-2,-2,5,1,3,-8,1,-8,-6,5,-6,-2,8,-10,-5,-12,0,15,-4,6,13
65/23,0,2,0,0,6,-7,-3,1,0,2,10,6,7,1,7,6,9,10,-11,13,11,-11,1,2,18
62/23,1,2,1,3,4,2,3,1,0,0,-10,-7,-2,2,0,-7,-1,13,4,-12,-5,6,14,3,2
65/22,0,-2,0,1,-2,-7,-3,1,0,0,1,-2,6,-6,-6,-3,-9,-7,8,-9,-16,-8,12,-3,-2
38/31,1,-2,-3,0,-2,-5,-1,1,-4,3,2,-1,-4,-1,-6,-11,6,-2,8,-15,-1,8,-4,-4,8
-17/31,0,2,3,1,-2,6,-8,1,6,-4,2,-7,-6,2,-1,6,2,-1,-3,14,12,0,-3,12,10
-9/28,0,-3,-2,-5,-3,0,-1,1,1,0,3,8,-9,6,0,7,4,6,4,-1,8,8,10,2,-7
-5/28,0,2,0,-5,-5,-5,5,-2,-4,-4,3,-2,0,1,0,-11,8,2,2,-7,-13,-16,0,3,-1
41/66,0,0,2,1,-2,0,2,-2,-8,4,10,10,-4,-1,0,1,0,-8,4,0,2,4,4,0,3
41/70,0,-2,0,-5,-1,1,6,1,6,4,-5,7,-4,2,-8,6,0,-7,-5,14,4,6,-3,-7,-18
16/33,0,0,0,1,-2,-6,4,1,-4,-2,-1,5,-9,8,11,-2,-4,1,-14,3,-13,-9,0,-1,-5
33/65,0,0,0,1,0,-2,-5,1,-3,9,3,-2,0,1,0,6,10,-12,-14,14,-9,6,9,-14,10
-21/26,0,0,1,1,-2,-2,-4,1,-6,6,-4,-8,7,0,2,6,4,2,-12,0,-13,-16,-11,-6,-12
-57/79,0,0,2,3,6,-5,4,1,-3,-10,-2,5,-3,4,13,6,4,8,-8,5,2,-8,-1,12,-8
-85/86,0,2,0,3,-3,-5,-8,0,6,-1,-8,5,-4,-12,10,-2,0,-5,-14,-3,8,13,2,-16,2
-35/43,0,2,0,1,-1,2,5,1,0,-5,1,-7,3,-12,0,-4,2,-1,4,3,11,-15,1,3,-5
27/47,0,0,0,-5,0,-5,-5,-2,0,4,1,7,6,-3,3,-9,-12,-1,-12,-12,-1,-6,1,-15,-14
31/51,0,0,4,-5,2,-5,-2,-2,-4,-5,-10,2,12,4,-6,-9,13,-5,11,-1,-2,6,9,-9,-14
-3/13,0,0,1,3,-3,-2,2,-2,-8,-7,-9,2,6,-1,0,0,10,-10,-12,9,0,0,-5,12,1
64/9,0,0,4,-5,-5,2,-4,1,6,7,-1,-2,-9,12,0,5,0,2,-11,-2,1,-6,-13,-8,12
-49/16,0,-2,0,1,6,2,5,-2,3,-4,-9,11,6,2,0,-10,1,10,-12,8,-10,6,16,0,12
-47/16,0,2,-2,0,2,-6,-3,-2,6,-5,1,-8,2,-9,-8,9,6,-7,0,-3,-1,0,2,-6,13
-62/73,1,2,4,-5,6,0,-3,1,-9,0,-10,-7,6,-6,0,-12,6,-1,-8,15,-6,-16,10,8,2
-1/63,0,0,-3,-5,-3,6,1,-2,0,2,1,11,0,9,0,-4,4,8,-14,13,2,-5,16,-10,8
25/51,0,0,0,1,-1,2,-2,1,-3,9,-5,-2,2,6,-6,-2,0,6,12,0,14,-8,0,-12,-7
24/47,0,0,2,1,0,1,5,1,-3,4,8,-3,-5,-4,3,-6,6,8,-4,-8,8,-4,2,10,-2
14/23,1,2,3,1,-2,-5,-3,-2,0,-5,6,7,-7,4,11,-6,6,8,4,11,10,15,16,9,2
54/97,-1,0,3,1,2,-1,-3,1,-4,-5,-4,-8,6,-6,-6,7,0,10,2,4,2,-16,1,1,4
52/99,0,0,-3,3,-2,-7,5,-2,4,3,10,-2,8,-1,2,-6,0,-4,-3,10,-13,8,-4,-14,16
49/30,0,0,0,1,-1,-1,-4,0,3,7,-9,-6,3,-1,3,-2,0,13,14,12,-2,8,2,-16,3
-90/7,1,-3,0,-5,2,0,-4,-2,-4,-5,-9,-2,-3,0,8,-2,6,-8,-14,-7,-13,10,12,-12,8
-29/99,0,0,1,1,-2,4,-3,-2,-3,-10,-8,-11,6,7,1,6,6,-10,-11,-3,-6,8,-4,6,-14
33/74,0,0,2,3,0,-5,2,1,6,6,-9,-8,-6,12,-6,7,-14,4,-12,-5,-11,8,-4,-14,-6
19/36,0,0,1,-5,6,4,4,1,-3,4,1,10,-4,7,0,-6,6,-1,4,9,4,-6,6,3,-18
-71/67,0,2,-3,-5,2,2,2,-2,-3,-4,1,2,-7,-4,-6,6,2,-7,0,-12,4,0,1,18,-2
-71/77,0,-2,0,-5,-2,-6,5,1,-8,10,10,8,1,2,-6,-2,0,8,3,-12,-8,4,-16,4,14
-68/79,0,2,-2,0,6,2,-8,1,3,2,-9,-5,8,-2,8,-4,-4,-5,-4,-4,-1,-8,-12,9,-14
-20/67,0,2,0,1,-1,1,2,-2,6,4,-9,-11,2,6,-8,-2,10,-6,0,3,-5,13,4,6,14
-77/20,0,-2,0,1,0,0,2,1,6,6,2,6,-1,4,3,2,4,-3,12,-3,-1,-14,1,12,8
-76/21,0,0,1,-5,6,2,5,1,-3,-3,-1,2,-6,1,0,10,-2,13,9,-12,-5,-9,-4,4,8
-79/12,0,0,-2,0,0,2,-4,-2,-8,7,-9,-2,-1,4,1,6,0,1,4,16,-7,4,-4,18,2
19/69,0,0,2,1,6,-5,-6,1,0,6,4,10,6,4,-7,-2,-2,-2,-12,15,4,5,12,10,-14
23/67,0,-2,1,-5,-5,-5,5,1,-7,0,8,10,-3,6,-6,5,-7,10,0,10,2,6,3,3,-1
14/67,1,-2,2,1,-2,6,2,1,-6,-5,-5,6,10,4,-6,-3,-10,1,0,-9,2,-6,2,-3,14
17/67,0,-2,2,1,2,0,-8,1,-8,-10,-1,-11,-6,0,3,-7,0,13,0,-12,-13,6,10,12,6
11/25,0,-2,0,0,0,0,6,1,-8,3,-2,5,-9,4,0,6,-5,5,-2,15,-14,-6,2,6,2
28/71,0,-2,3,1,6,-1,5,1,4,7,1,-2,-1,-6,6,-2,6,-2,2,4,-4,15,-3,-12,-2
-32/81,0,0,2,1,-2,4,-3,1,-3,6,-9,-1,8,9,-6,-2,-1,4,-5,-5,6,-16,-3,6,10
-31/85,0,-2,0,-5,-2,1,-2,1,3,4,-10,2,-6,12,10,-14,-4,2,-12,4,5,-14,3,-6,2
28/67,0,2,2,1,2,2,-5,1,-3,4,10,5,6,4,8,-6,13,2,0,-12,8,2,12,-14,0
27/73,0,0,1,1,4,-5,-6,-2,-3,-2,-7,-5,-6,12,8,-14,8,-3,4,-12,-6,8,6,8,10
32/31,0,-2,-2,1,2,-1,6,1,0,4,2,10,-6,-1,0,5,2,-5,-7,8,14,0,-4,-10,8
35/31,0,-2,0,1,6,6,5,-2,-3,5,2,-7,-6,9,0,-6,-4,-1,14,-12,7,1,12,6,-14
65/61,0,-2,0,1,0,-7,5,1,1,-5,-4,-3,-3,-4,-6,6,5,-4,12,6,-11,6,3,-9,17
68/59,0,2,0,-5,2,-6,-8,1,3,10,-4,-6,-7,9,6,6,10,-1,8,-3,-5,5,17,10,-12
-68/65,0,-2,0,0,-1,-2,-8,0,-8,4,-4,-11,-5,-10,-6,0,2,-3,-10,-15,-1,8,5,6,-9
-34/39,1,0,1,1,0,-2,-8,1,6,3,10,-7,-6,6,-11,6,-4,-8,8,-15,-16,5,16,6,-5
-35/41,0,-2,0,1,0,0,6,0,3,3,3,-5,6,-3,0,-2,-4,-6,0,4,0,-16,-5,-13,10
-17/19,0,2,3,-5,-1,-5,-8,-2,6,6,-10,-2,6,0,6,-2,-2,6,8,6,10,-8,6,-8,14
-69/53,0,0,0,1,4,-1,-3,-2,-7,-5,10,6,6,-4,-8,5,2,10,3,4,-1,-9,-16,-9,-7
5/74,0,2,0,3,-1,0,5,-2,-3,9,3,-8,6,-3,-6,6,-1,-7,-4,-12,-9,8,-4,1,-2
23/26,0,2,-3,1,-2,-2,6,1,-7,-7,-1,-2,-3,1,0,9,4,-8,2,8,-2,-12,4,6,-18
-97/88,0,-2,4,1,-2,0,-3,-2,3,3,2,8,-6,8,-8,-4,-7,-10,4,-5,-1,-7,8,-17,8
-46/43,-1,-2,2,3,-1,-5,-1,1,-7,-4,-1,-2,-6,-12,-6,7,-7,-4,-12,-4,7,-10,16,-6,16
-91/89,0,2,4,1,0,-7,1,1,-3,-1,0,2,4,2,6,-6,-1,5,-4,0,-13,-1,16,-8,-7
-91/86,0,2,1,1,4,-7,5,1,-9,-2,-9,2,6,-12,-3,-2,0,-4,-10,-6,-16,11,-4,-8,17
-15/11,0,0,0,-5,-2,2,5,1,3,-2,-2,10,12,-1,4,6,6,1,5,-3,-13,6,0,18,-5
-50/43,1,2,0,1,2,6,-6,1,-3,9,2,-8,6,-12,0,-7,7,-8,-12,-4,10,-16,4,10,13
28/31,0,2,0,1,0,1,-6,1,-3,3,2,-7,-4,-12,4,6,4,-13,-10,-12,4,5,-4,-1,3
-32/69,0,0,-2,-5,-3,-5,-6,-2,0,-4,-1,7,-3,-12,6,-6,4,-8,5,13,-13,-4,3,12,-6
-41/71,0,-2,1,0,4,-5,-4,1,4,-5,1,2,-4,4,-8,3,-9,2,0,4,2,-16,6,0,1
-35/68,0,-2,0,1,6,2,-2,1,1,4,-1,-8,2,4,8,-11,-12,-13,-12,14,-6,4,12,18,-18
