-81/80,10000.0000000000
-38/39,10000.0000000000
-73/80,10000.0000000000
-85/29,10000.0000000000
-5/6,10000.0000000000
15/28,10000.0000000000
2/5,10000.0000000000
15/32,10000.0000000000
-71/83,10000.0000000000
-72/77,10000.0000000000
-67/77,10000.0000000000
28/99,10000.0000000000
9/8,10000.0000000000
15/26,10000.0000000000
29/9,10000.0000000000
25/8,10000.0000000000
48/17,10000.0000000000
-14,10000.0000000000
-14/3,10000.0000000000
-27/4,10000.0000000000
-11/4,10000.0000000000
-41/18,10000.0000000000
-47/17,10000.0000000000
18/31,10000.0000000000
39/61,10000.0000000000
-9/26,10000.0000000000
-41/3,10000.0000000000
-21,10000.0000000000
41/36,10000.0000000000
41/34,10000.0000000000
-1/5,10000.0000000000
17/79,10000.0000000000
5/26,10000.0000000000
-9/46,10000.0000000000
-2/9,10000.0000000000
20/81,10000.0000000000
17/27,10000.0000000000
79/84,10000.0000000000
-87/86,10000.0000000000
-89/84,10000.0000000000
47/30,10000.0000000000
49/6,10000.0000000000
-38,10000.0000000000
16/35,10000.0000000000
-44/5,10000.0000000000
48/11,10000.0000000000
-28/41,10000.0000000000
-56/83,10000.0000000000
-13/49,10000.0000000000
19/11,10000.0000000000
67/59,10000.0000000000
9/53,10000.0000000000
6/49,10000.0000000000
38/11,10000.0000000000
-25/11,10000.0000000000
-87/49,10000.0000000000
13/23,10000.0000000000
-91/55,10000.0000000000
-30/19,10000.0000000000
-13,10000.0000000000
87/22,10000.0000000000
-4/41,10000.0000000000
-9/85,10000.0000000000
-3/85,10000.0000000000
-5/87,10000.0000000000
-46/19,10000.0000000000
17/12,10000.0000000000
-29/24,10000.0000000000
83/16,10000.0000000000
21/4,10000.0000000000
-42/47,10000.0000000000
-22/23,10000.0000000000
-43/50,10000.0000000000
-26/33,10000.0000000000
-49/27,10000.0000000000
-12/49,10000.0000000000
-9/32,10000.0000000000
-28/99,10000.0000000000
-17/95,10000.0000000000
17/86,10000.0000000000
11/41,10000.0000000000
25/81,10000.0000000000
12/41,10000.0000000000
-3/13,10000.0000000000
-31/30,10000.0000000000
-36/29,10000.0000000000
71/65,10000.0000000000
74/69,10000.0000000000
36/35,10000.0000000000
25/23,10000.0000000000
25/47,10000.0000000000
22/51,10000.0000000000
1/69,10000.0000000000
5/73,10000.0000000000
70/79,10000.0000000000
67/77,10000.0000000000
-75/37,10000.0000000000
-71/41,10000.0000000000
-35/11,10000.0000000000
-31/11,10000.0000000000
17/24,10000.0000000000
32/47,10000.0000000000
64/23,10000.0000000000
68/19,10000.0000000000
-19/66,10000.0000000000
-5/22,10000.0000000000
-44/47,10000.0000000000
-25/23,10000.0000000000
13/40,10000.0000000000
11/93,10000.0000000000
7/24,10000.0000000000
-16/67,10000.0000000000
-51/4,10000.0000000000
-23/3,10000.0000000000
-59/94,10000.0000000000
-65/94,10000.0000000000
-31/49,10000.0000000000
-65/96,10000.0000000000
-99/16,10000.0000000000
-103/18,10000.0000000000
13/25,10000.0000000000
-25/8,10000.0000000000
-13/4,10000.0000000000
-76/79,10000.0000000000
80/73,10000.0000000000
41/35,10000.0000000000
-11/8,10000.0000000000
-23/15,10000.0000000000
-41/97,10000.0000000000
-39/98,10000.0000000000
98/23,10000.0000000000
100/19,10000.0000000000
15/37,10000.0000000000
-1/37,10000.0000000000
-8/73,10000.0000000000
-2/37,10000.0000000000
29/11,10000.0000000000
83/30,10000.0000000000
45/76,10000.0000000000
42/73,10000.0000000000
-46/61,10000.0000000000
-50/61,10000.0000000000
-31/10,10000.0000000000
-27/35,10000.0000000000
-28/33,10000.0000000000
-51/26,10000.0000000000
-5/7,10000.0000000000
-13/22,10000.0000000000
-32/43,10000.0000000000
41/73,10000.0000000000
39/73,10000.0000000000
39/74,10000.0000000000
41/29,10000.0000000000
83/55,10000.0000000000
79/57,10000.0000000000
-7/6,10000.0000000000
27/32,10000.0000000000
34/33,10000.0000000000
17/15,10000.0000000000
-15/43,10000.0000000000
2/7,10000.0000000000
-86/93,10000.0000000000
-87/94,10000.0000000000
-28/3,10000.0000000000
-28/5,10000.0000000000
-59/11,10000.0000000000
-61/7,10000.0000000000
97/59,10000.0000000000
56/85,10000.0000000000
19/28,10000.0000000000
51/86,10000.0000000000
52/87,10000.0000000000
-57/2,10000.0000000000
-77/64,10000.0000000000
-82/63,10000.0000000000
-20/17,10000.0000000000
73/18,10000.0000000000
39/88,10000.0000000000
-43/77,10000.0000000000
-7/13,10000.0000000000
-87/44,10000.0000000000
-93/41,10000.0000000000
-95/43,10000.0000000000
2/25,10000.0000000000
3/49,10000.0000000000
19/13,10000.0000000000
-5/42,10000.0000000000
-1/68,10000.0000000000
-1/34,10000.0000000000
55/26,10000.0000000000
53/27,10000.0000000000
10/11,10000.0000000000
44/5,10000.0000000000
-9/10,10000.0000000000
8/85,10000.0000000000
12/85,10000.0000000000
5/81,10000.0000000000
6/83,10000.0000000000
15/11,10000.0000000000
94/71,10000.0000000000
7/16,10000.0000000000
-5/11,10000.0000000000
11/29,10000.0000000000
-2/13,10000.0000000000
2/21,10000.0000000000
-10/31,10000.0000000000
-4/33,10000.0000000000
-40/9,10000.0000000000
-38/9,10000.0000000000
3/46,10000.0000000000
5/49,10000.0000000000
-17/25,10000.0000000000
-1/15,10000.0000000000
-4/9,10000.0000000000
-16/45,10000.0000000000
-10/7,10000.0000000000
-50/31,10000.0000000000
-7/5,10000.0000000000
-7/51,10000.0000000000
37/35,10000.0000000000
46/57,10000.0000000000
49/57,10000.0000000000
2/11,10000.0000000000
3/11,10000.0000000000
-21/31,10000.0000000000
-25/31,10000.0000000000
23/6,10000.0000000000
2/45,10000.0000000000
4/47,10000.0000000000
-28/15,10000.0000000000
31/83,10000.0000000000
5/13,10000.0000000000
-10/9,10000.0000000000
-67/61,10000.0000000000
3/43,10000.0000000000
88/69,10000.0000000000
89/73,10000.0000000000
-27/28,10000.0000000000
-34/49,10000.0000000000
15/44,10000.0000000000
17/43,10000.0000000000
-51/23,10000.0000000000
-81/28,10000.0000000000
-76/27,10000.0000000000
-37/14,10000.0000000000
-39/14,10000.0000000000
45/91,10000.0000000000
40/91,10000.0000000000
20/43,10000.0000000000
8/97,10000.0000000000
17/93,10000.0000000000
3/19,10000.0000000000
-76/45,10000.0000000000
17/4,10000.0000000000
-89/63,10000.0000000000
-86/67,10000.0000000000
10/81,10000.0000000000
9/83,10000.0000000000
-43/80,10000.0000000000
64,10000.0000000000
47/16,10000.0000000000
23/9,10000.0000000000
-17/12,10000.0000000000
13/20,10000.0000000000
15/19,10000.0000000000
-59/49,10000.0000000000
-8/13,10000.0000000000
-15/19,10000.0000000000
2/71,10000.0000000000
7/75,10000.0000000000
8/73,10000.0000000000
31/66,10000.0000000000
-31/2,10000.0000000000
-97/11,10000.0000000000
32/43,10000.0000000000
103/15,10000.0000000000
104/15,10000.0000000000
97/11,10000.0000000000
98/9,10000.0000000000
-51/55,10000.0000000000
-16/51,10000.0000000000
-14/51,10000.0000000000
-10/33,10000.0000000000
-17/50,10000.0000000000
3/38,10000.0000000000
4/37,10000.0000000000
32/17,10000.0000000000
-26,10000.0000000000
-54/5,10000.0000000000
-52/5,10000.0000000000
-25/77,10000.0000000000
64/81,10000.0000000000
61/85,10000.0000000000
59/83,10000.0000000000
-23/14,10000.0000000000
-43/22,10000.0000000000
-10/13,10000.0000000000
-39/49,10000.0000000000
-5/37,10000.0000000000
-7/37,10000.0000000000
-14/73,10000.0000000000
1/12,10000.0000000000
-97/20,10000.0000000000
-93/19,10000.0000000000
-17/53,10000.0000000000
-20/51,10000.0000000000
92/25,10000.0000000000
31/9,10000.0000000000
46/15,10000.0000000000
10/41,10000.0000000000
-58/59,10000.0000000000
-28/31,10000.0000000000
15/83,10000.0000000000
5/17,10000.0000000000
-37/16,10000.0000000000
52/9,10000.0000000000
53/7,10000.0000000000
13/21,10000.0000000000
27/43,10000.0000000000
53/82,10000.0000000000
-91/68,10000.0000000000
-89/69,10000.0000000000
29/15,10000.0000000000
-11/83,10000.0000000000
52/19,10000.0000000000
49/18,10000.0000000000
-7/44,10000.0000000000
-9/44,10000.0000000000
-91/25,10000.0000000000
-90/23,10000.0000000000
1/13,10000.0000000000
6/47,10000.0000000000
-19/51,10000.0000000000
42/53,10000.0000000000
100/87,10000.0000000000
25/22,10000.0000000000
77/43,10000.0000000000
73/39,10000.0000000000
-10/21,10000.0000000000
-4/7,10000.0000000000
-22/39,10000.0000000000
-31/57,10000.0000000000
-79/55,10000.0000000000
-83/55,10000.0000000000
-19/13,10000.0000000000
-85/58,10000.0000000000
-82/57,10000.0000000000
-42/29,10000.0000000000
5/42,10000.0000000000
5/44,10000.0000000000
54/17,10000.0000000000
43/16,10000.0000000000
-28/45,10000.0000000000
-13/21,10000.0000000000
82/83,10000.0000000000
39/41,10000.0000000000
82/81,10000.0000000000
21/20,10000.0000000000
23/31,10000.0000000000
13/16,10000.0000000000
-85/53,10000.0000000000
-85/49,10000.0000000000
-57/55,10000.0000000000
-55/61,10000.0000000000
-54/59,10000.0000000000
17/48,10000.0000000000
34/95,10000.0000000000
-5/34,10000.0000000000
13,10000.0000000000
-23/75,10000.0000000000
-13/36,10000.0000000000
-52/79,10000.0000000000
1/17,10000.0000000000
-29/6,10000.0000000000
-62/87,10000.0000000000
-20/29,10000.0000000000
11/6,10000.0000000000
53/32,10000.0000000000
-13/9,10000.0000000000
-14/19,10000.0000000000
11/63,10000.0000000000
15/62,10000.0000000000
80/19,10000.0000000000
33/17,10000.0000000000
12/5,10000.0000000000
95/89,10000.0000000000
26/73,10000.0000000000
33/58,10000.0000000000
35/57,10000.0000000000
35/59,10000.0000000000
-42/11,10000.0000000000
-82/27,10000.0000000000
-25/14,10000.0000000000
-59/6,10000.0000000000
-56/3,10000.0000000000
-61/2,10000.0000000000
-65/18,10000.0000000000
-62/15,10000.0000000000
-23/31,10000.0000000000
41/49,10000.0000000000
84/97,10000.0000000000
15/23,10000.0000000000
59/95,10000.0000000000
61/94,10000.0000000000
-22/21,10000.0000000000
-17/22,10000.0000000000
-17/20,10000.0000000000
4/27,10000.0000000000
9/43,10000.0000000000
19/22,10000.0000000000
43/13,10000.0000000000
-46/41,10000.0000000000
-45/38,10000.0000000000
-44/39,10000.0000000000
-46/43,10000.0000000000
-63,10000.0000000000
-34/11,10000.0000000000
-67/24,10000.0000000000
-20/33,10000.0000000000
49/33,10000.0000000000
97/68,10000.0000000000
-22/45,10000.0000000000
-38/75,10000.0000000000
-19/39,10000.0000000000
-85/81,10000.0000000000
-62/97,10000.0000000000
-61/94,10000.0000000000
-11/15,10000.0000000000
-33/46,10000.0000000000
97/89,10000.0000000000
-10/57,10000.0000000000
-8/55,10000.0000000000
-2/91,10000.0000000000
29/10,10000.0000000000
91/30,10000.0000000000
17/6,10000.0000000000
87/28,10000.0000000000
16/29,10000.0000000000
-47,10000.0000000000
-92/5,10000.0000000000
-88,10000.0000000000
-77/26,10000.0000000000
-80/27,10000.0000000000
-27/49,10000.0000000000
-14/23,10000.0000000000
19/5,10000.0000000000
-41/35,10000.0000000000
38/29,10000.0000000000
26/19,10000.0000000000
-17/23,10000.0000000000
45/22,10000.0000000000
-61/22,10000.0000000000
5/66,10000.0000000000
7/65,10000.0000000000
-32/9,10000.0000000000
31/58,10000.0000000000
5/11,10000.0000000000
29/55,10000.0000000000
45/23,10000.0000000000
44/23,10000.0000000000
22/13,10000.0000000000
1/40,10000.0000000000
6/77,10000.0000000000
1/34,10000.0000000000
3/35,10000.0000000000
38/13,10000.0000000000
-13/12,10000.0000000000
35/41,10000.0000000000
26/63,10000.0000000000
35/9,10000.0000000000
41/13,10000.0000000000
41/12,10000.0000000000
30/13,10000.0000000000
-1/40,10000.0000000000
-16/43,10000.0000000000
-34/87,10000.0000000000
2/41,10000.0000000000
-56/13,10000.0000000000
-5/43,10000.0000000000
-5/44,10000.0000000000
-30/89,10000.0000000000
53/31,10000.0000000000
55/31,10000.0000000000
55/34,10000.0000000000
-8/11,10000.0000000000
71/78,10000.0000000000
23/21,10000.0000000000
46/43,10000.0000000000
-29/80,10000.0000000000
-13/40,10000.0000000000
-1/42,10000.0000000000
23/16,10000.0000000000
16/21,10000.0000000000
-48/67,10000.0000000000
-46/65,10000.0000000000
17/8,10000.0000000000
71/61,10000.0000000000
77/61,10000.0000000000
75/59,10000.0000000000
4/21,10000.0000000000
89/46,10000.0000000000
88/43,10000.0000000000
70/39,10000.0000000000
34/21,10000.0000000000
11/15,10000.0000000000
21/31,10000.0000000000
59/68,10000.0000000000
57/68,10000.0000000000
-25/4,10000.0000000000
83/4,10000.0000000000
82/3,10000.0000000000
43,10000.0000000000
10,10000.0000000000
-1/27,10000.0000000000
83/65,10000.0000000000
39/16,10000.0000000000
-50/17,10000.0000000000
-1/75,10000.0000000000
5/76,10000.0000000000
-39/7,10000.0000000000
-9/2,10000.0000000000
-18/41,10000.0000000000
-7/11,10000.0000000000
10/49,10000.0000000000
3/17,10000.0000000000
46/95,10000.0000000000
50/93,10000.0000000000
-29/74,10000.0000000000
-26/75,10000.0000000000
-37/27,10000.0000000000
-8/7,10000.0000000000
61/83,10000.0000000000
66/85,10000.0000000000
-25/74,10000.0000000000
-28/75,10000.0000000000
-23/20,10000.0000000000
9/82,10000.0000000000
7/82,10000.0000000000
-1/9,10000.0000000000
-13/85,10000.0000000000
-14/87,10000.0000000000
35/39,10000.0000000000
73/77,10000.0000000000
71/81,10000.0000000000
71/79,10000.0000000000
13/28,10000.0000000000
18/11,10000.0000000000
-89/76,10000.0000000000
43/17,10000.0000000000
48/19,10000.0000000000
-62/65,10000.0000000000
-64/65,10000.0000000000
-15/34,10000.0000000000
1/92,10000.0000000000
2/93,10000.0000000000
35/37,10000.0000000000
-11/35,10000.0000000000
-37/87,10000.0000000000
1/14,10000.0000000000
-82/75,10000.0000000000
-28/25,10000.0000000000
-4/99,10000.0000000000
-8/97,10000.0000000000
-11/93,10000.0000000000
29/36,10000.0000000000
56/65,10000.0000000000
10/33,10000.0000000000
7/81,10000.0000000000
2/81,10000.0000000000
4/85,10000.0000000000
-37/34,10000.0000000000
-38/33,10000.0000000000
-43/32,10000.0000000000
-54/73,10000.0000000000
-54/71,10000.0000000000
-16/37,10000.0000000000
-15/31,10000.0000000000
-61/27,10000.0000000000
-1/33,10000.0000000000
-19/18,10000.0000000000
-43/35,10000.0000000000
31/20,10000.0000000000
23/20,10000.0000000000
34/29,10000.0000000000
43/88,10000.0000000000
37/88,10000.0000000000
-42/73,10000.0000000000
37/99,10000.0000000000
-67/11,10000.0000000000
-72/11,10000.0000000000
-68/13,10000.0000000000
-36/41,10000.0000000000
-70/81,10000.0000000000
7/47,10000.0000000000
5/48,10000.0000000000
-50/33,10000.0000000000
-53/34,10000.0000000000
-49/34,10000.0000000000
-47/32,10000.0000000000
100/47,10000.0000000000
58/15,10000.0000000000
16/19,10000.0000000000
-80/41,10000.0000000000
-21/11,10000.0000000000
-90/47,10000.0000000000
-45/19,10000.0000000000
-2/33,10000.0000000000
13/19,10000.0000000000
-5/28,10000.0000000000
39/7,10000.0000000000
76/15,10000.0000000000
-46/29,10000.0000000000
-49/33,10000.0000000000
-43/31,10000.0000000000
-17/28,10000.0000000000
-92/97,10000.0000000000
-31/33,10000.0000000000
-29/33,10000.0000000000
-29/9,10000.0000000000
5/84,10000.0000000000
37/49,10000.0000000000
-16/35,10000.0000000000
-31/68,10000.0000000000
71/60,10000.0000000000
-36/71,10000.0000000000
-73/6,10000.0000000000
-19,10000.0000000000
-83/84,10000.0000000000
-43/41,10000.0000000000
-90/83,10000.0000000000
-59/81,10000.0000000000
-53/81,10000.0000000000
95/79,10000.0000000000
92/81,10000.0000000000
45/41,10000.0000000000
-34/19,10000.0000000000
-89/59,10000.0000000000
-94/57,10000.0000000000
3/28,10000.0000000000
-23/11,10000.0000000000
-11/5,10000.0000000000
82/17,10000.0000000000
-24/23,10000.0000000000
-49/45,10000.0000000000
73/28,10000.0000000000
-16/29,10000.0000000000
-17/26,10000.0000000000
-15/29,10000.0000000000
3/94,10000.0000000000
-64/29,10000.0000000000
-6/11,10000.0000000000
20/39,10000.0000000000
40/79,10000.0000000000
25/17,10000.0000000000
17/46,10000.0000000000
-11/74,10000.0000000000
-33/74,10000.0000000000
-33/76,10000.0000000000
4/15,10000.0000000000
29/6,10000.0000000000
10/7,10000.0000000000
58/41,10000.0000000000
37/68,10000.0000000000
-59/9,10000.0000000000
-59/5,10000.0000000000
-31/50,10000.0000000000
-49/95,10000.0000000000
-49/93,10000.0000000000
-51/95,10000.0000000000
-48/97,10000.0000000000
-77/25,10000.0000000000
31/6,10000.0000000000
-11/20,10000.0000000000
52/63,10000.0000000000
54/65,10000.0000000000
13/18,10000.0000000000
10/23,10000.0000000000
8/91,10000.0000000000
51/16,10000.0000000000
74/81,10000.0000000000
75/77,10000.0000000000
71/82,10000.0000000000
1/50,10000.0000000000
2/49,10000.0000000000
28/39,10000.0000000000
31/38,10000.0000000000
32/37,10000.0000000000
43/30,10000.0000000000
-77/73,10000.0000000000
-78/73,10000.0000000000
44/93,10000.0000000000
52/95,10000.0000000000
54/95,10000.0000000000
14/23,10000.0000000000
-21/89,10000.0000000000
-27/88,10000.0000000000
-2/31,10000.0000000000
46/39,10000.0000000000
44/41,10000.0000000000
-59/58,10000.0000000000
60/71,10000.0000000000
20/21,10000.0000000000
14/45,10000.0000000000
5/47,10000.0000000000
-94/5,10000.0000000000
95/93,10000.0000000000
99/97,10000.0000000000
21/10,10000.0000000000
43/37,10000.0000000000
-47/83,10000.0000000000
50/71,10000.0000000000
46/67,10000.0000000000
-12/29,10000.0000000000
-30/23,10000.0000000000
-29/19,10000.0000000000
-18/31,10000.0000000000
96/29,10000.0000000000
46/5,10000.0000000000
20/11,10000.0000000000
88/7,10000.0000000000
47/17,10000.0000000000
24/17,10000.0000000000
89/64,10000.0000000000
44/31,10000.0000000000
-79/32,10000.0000000000
-78/35,10000.0000000000
33/31,10000.0000000000
75/88,10000.0000000000
-19/25,10000.0000000000
43/32,10000.0000000000
38/31,10000.0000000000
-23/44,10000.0000000000
-21/43,10000.0000000000
-37/59,10000.0000000000
-37/60,10000.0000000000
13/10,10000.0000000000
91/69,10000.0000000000
-13/7,10000.0000000000
-39/19,10000.0000000000
-40/17,10000.0000000000
-68/43,10000.0000000000
-15/44,10000.0000000000
34/15,10000.0000000000
30/17,10000.0000000000
32/19,10000.0000000000
-19/28,10000.0000000000
-25,10000.0000000000
-5/23,10000.0000000000
95/34,10000.0000000000
-40/67,10000.0000000000
-19/34,10000.0000000000
-35/68,10000.0000000000
-31/21,10000.0000000000
-25/21,10000.0000000000
43/2,10000.0000000000
37,10000.0000000000
43/5,10000.0000000000
-4/11,10000.0000000000
11/36,10000.0000000000
9/37,10000.0000000000
-9/7,10000.0000000000
-74/83,10000.0000000000
-7/45,10000.0000000000
-49/5,10000.0000000000
-99/7,10000.0000000000
-74/5,10000.0000000000
-76/5,10000.0000000000
-43/8,10000.0000000000
47/13,10000.0000000000
48/13,10000.0000000000
-37/72,10000.0000000000
-33/73,10000.0000000000
-37/69,10000.0000000000
-29/65,10000.0000000000
93/77,10000.0000000000
50/41,10000.0000000000
96/83,10000.0000000000
-17/27,10000.0000000000
-12/31,10000.0000000000
29/35,10000.0000000000
52/69,10000.0000000000
57/70,10000.0000000000
89/30,10000.0000000000
89/31,10000.0000000000
-34/37,10000.0000000000
-35/32,10000.0000000000
-22/29,10000.0000000000
-15/11,10000.0000000000
92/31,10000.0000000000
7/51,10000.0000000000
-11/26,10000.0000000000
-7/29,10000.0000000000
-18/59,10000.0000000000
83/37,10000.0000000000
86/37,10000.0000000000
-73/67,10000.0000000000
-37/35,10000.0000000000
-47/12,10000.0000000000
-46/11,10000.0000000000
-104/3,10000.0000000000
-98/3,10000.0000000000
-95/6,10000.0000000000
-25/33,10000.0000000000
81/97,10000.0000000000
-18/61,10000.0000000000
-17/60,10000.0000000000
-16/63,10000.0000000000
-17/63,10000.0000000000
-54/89,10000.0000000000
69/64,10000.0000000000
55/89,10000.0000000000
52/85,10000.0000000000
28/9,10000.0000000000
-37/21,10000.0000000000
-45/34,10000.0000000000
99/8,10000.0000000000
97/8,10000.0000000000
97/7,10000.0000000000
-9/37,10000.0000000000
-11/71,10000.0000000000
52/79,10000.0000000000
53/62,10000.0000000000
20/29,10000.0000000000
17/31,10000.0000000000
20/33,10000.0000000000
-44/65,10000.0000000000
-68/73,10000.0000000000
-67/71,10000.0000000000
-6/95,10000.0000000000
-37/56,10000.0000000000
-40/57,10000.0000000000
-21/32,10000.0000000000
73/6,10000.0000000000
19/63,10000.0000000000
20/61,10000.0000000000
27/16,10000.0000000000
-50/79,10000.0000000000
-41/55,10000.0000000000
-43/57,10000.0000000000
-42/59,10000.0000000000
-39/23,10000.0000000000
-60/89,10000.0000000000
-62/89,10000.0000000000
78/37,10000.0000000000
53/94,10000.0000000000
53/98,10000.0000000000
17/57,10000.0000000000
17/54,10000.0000000000
13/11,10000.0000000000
-5/96,10000.0000000000
-11/97,10000.0000000000
83/29,10000.0000000000
15/98,10000.0000000000
11/98,10000.0000000000
-41/23,10000.0000000000
-35/23,10000.0000000000
39/95,10000.0000000000
-99/23,10000.0000000000
-96/25,10000.0000000000
-97/21,10000.0000000000
-44/15,10000.0000000000
-89/30,10000.0000000000
67/20,10000.0000000000
1/20,10000.0000000000
16/91,10000.0000000000
72/31,10000.0000000000
74/29,10000.0000000000
71/27,10000.0000000000
65/86,10000.0000000000
61/87,10000.0000000000
-16/27,10000.0000000000
-11/16,10000.0000000000
-40/97,10000.0000000000
-93/77,10000.0000000000
-31/25,10000.0000000000
-22/81,10000.0000000000
41/83,10000.0000000000
43/81,10000.0000000000
10/19,10000.0000000000
11/19,10000.0000000000
-29/89,10000.0000000000
65/23,10000.0000000000
-18,10000.0000000000
-52/19,10000.0000000000
-101/41,10000.0000000000
-103/39,10000.0000000000
-102/41,10000.0000000000
-6/47,10000.0000000000
5/23,10000.0000000000
34/43,10000.0000000000
11/40,10000.0000000000
57/59,10000.0000000000
59/63,10000.0000000000
2/89,10000.0000000000
-39/101,10000.0000000000
-31/19,10000.0000000000
-29/16,10000.0000000000
-53/27,10000.0000000000
18/41,10000.0000000000
-7/96,10000.0000000000
-5/93,10000.0000000000
29/43,10000.0000000000
25/44,10000.0000000000
29/75,10000.0000000000
20/73,10000.0000000000
68/39,10000.0000000000
71/36,10000.0000000000
36/19,10000.0000000000
69/38,10000.0000000000
-15/47,10000.0000000000
-13/47,10000.0000000000
-7/24,10000.0000000000
-71/84,10000.0000000000
-43/48,10000.0000000000
-43/47,10000.0000000000
-29/8,10000.0000000000
-63/17,10000.0000000000
19/83,10000.0000000000
31/13,10000.0000000000
95/37,10000.0000000000
101/38,10000.0000000000
-17/79,10000.0000000000
-21/76,10000.0000000000
44/29,10000.0000000000
-23/79,10000.0000000000
22/3,10000.0000000000
-10/49,10000.0000000000
-29/42,10000.0000000000
